"","daily.returns"
"1115",0.000793373654629413
"1116",-0.00244104850200959
"1117",-0.0170386810206493
"1118",0.00327433229177019
"1119",0.014934189182591
"1120",8.0866526610842e-05
"1121",-0.00679436247346858
"1122",-0.00975929149130471
"1123",0.00374530209313213
"1124",-0.0187169298745105
"1125",5.30714303139392e-05
"1126",-0.00281881049501558
"1127",0.00582640053561763
"1128",-0.0298050148105824
"1129",-0.00372435613900265
"1130",0.00126642276019323
"1131",0.00382862565315385
"1132",-0.0183713449871704
"1133",0.00109332440422436
"1134",-0.0084207903501974
"1135",0.0169361196263839
"1136",-0.0230395564248073
"1137",0.00696543631152643
"1138",-0.0111518953520821
"1139",-0.00906885749704109
"1140",-0.0109611112071844
"1141",0.024754604874713
"1142",0.0119409813729267
"1143",0.00028568617558444
"1144",-0.000539579568169281
"1145",0.0134018560870156
"1146",0.00405593069671799
"1147",-0.023395986965812
"1148",0.0041588480463002
"1149",-0.0187716543170863
"1150",0.0230874307944618
"1151",0.0165345392799297
"1152",-0.013230903287162
"1153",-0.00559401235764343
"1154",-0.00900652360490241
"1155",0.0283140872375076
"1156",0.00334873615792613
"1157",-0.0180964967014886
"1158",0.0236118675696423
"1159",0.00691874069687815
"1160",-0.0121238684022479
"1161",-0.00291992183888715
"1162",0.00550661214737043
"1163",0.0040676498031485
"1164",-0.0152129417489374
"1165",-0.00935855756629458
"1166",0.00617820715683332
"1167",0.00249185684366009
"1168",0.0112689376647928
"1169",-0.0198205705279157
"1170",0.00367959442895341
"1171",0.00795096112764838
"1172",0.0147311065442301
"1173",-0.0138187052787809
"1174",-0.00410091160232897
"1175",-0.0020371521529358
"1176",-0.030378857722847
"1177",0.00442097778456791
"1178",0.0203026610131649
"1179",-0.0347344860183874
"1180",0.00613059187180198
"1181",0.0137119376377289
"1182",0.00211928688238265
"1183",-0.0482829846790581
"1184",0.0173715252717917
"1185",-0.0482880326718849
"1186",0.0424288063170987
"1187",0.0394673779777459
"1188",-0.0389868045010177
"1189",-0.0157561117321935
"1190",-0.00197968601633766
"1191",0.0194658100360842
"1192",0.00337672156939168
"1193",-0.0921895923455359
"1194",0.052758158003825
"1195",-0.00455434413959154
"1196",-0.0411249487185538
"1197",-0.0135985657923453
"1198",-0.0392792697065415
"1199",-0.059107791181964
"1200",-0.0113974069255173
"1201",-0.0792240633131359
"1202",-0.0118289764721505
"1203",0.109571967595338
"1204",-0.00533634981353685
"1205",-0.094695124884235
"1206",0.041628822290941
"1207",-0.00623220593272729
"1208",0.0465828773252315
"1209",-0.03128399253607
"1210",-0.0629530796878519
"1211",0.0125548978458184
"1212",-0.0351207779512553
"1213",-0.0322797893201295
"1214",0.102457358473937
"1215",-0.0111409071775164
"1216",0.025476650236373
"1217",0.0152485458986004
"1218",-0.00253224829504908
"1219",0.04001447845739
"1220",-0.0541152589311638
"1221",-0.0515712082795198
"1222",0.0284461819721001
"1223",-0.0127338961868571
"1224",-0.0222872002529426
"1225",-0.0532888659457208
"1226",0.0669225907896874
"1227",-0.0425934906208673
"1228",-0.0261493499935986
"1229",0.00979029048544131
"1230",-0.0631054959842071
"1231",-0.069481845412777
"1232",0.0613280011150675
"1233",0.0627142308145565
"1234",0.00652941361396632
"1235",0.034718401422382
"1236",0.00959691391880683
"1237",-0.0935365216382092
"1238",0.0391636639764225
"1239",0.0255080479198137
"1240",-0.0297464997738421
"1241",0.0358490909415384
"1242",0.0376688834667852
"1243",-0.0233889444763259
"1244",0.0118240075055095
"1245",-0.0289387624957644
"1246",0.00700383123051217
"1247",-0.0127668304114842
"1248",0.0500848157885922
"1249",-0.00963917001561196
"1250",-0.0213898231290449
"1251",0.00293259198172335
"1252",-0.0184715766863372
"1253",-0.00976498498423114
"1254",0.00576449635778929
"1255",0.0053418816207163
"1256",-0.0038801175284807
"1257",0.0241140188632207
"1258",0.0140590481602066
"1259",0.0311188162544623
"1260",-0.00467928844759549
"1261",0.00778673741375977
"1262",-0.0304691202205723
"1263",0.00339131569197443
"1264",-0.0215332142932029
"1265",-0.0228225876286689
"1266",0.00175651521576649
"1267",-0.0340324644901829
"1268",0.00132829916695224
"1269",0.00753313155637314
"1270",-0.0542620146239132
"1271",0.042572058069194
"1272",-0.0152784464408786
"1273",0.00536325028309243
"1274",0.00553785015485027
"1275",0.0108663295344823
"1276",0.0330068386826407
"1277",-0.0336810644666738
"1278",-0.0230528210106771
"1279",-0.000532909974890164
"1280",0.0157099384429462
"1281",-0.0075176974397949
"1282",0.0162331886007589
"1283",0.0265406819353971
"1284",0.00148409171928003
"1285",-0.0503686694941484
"1286",0.00792347722339052
"1287",0.00173765535792097
"1288",-0.0100480083891146
"1289",-0.0466294998181049
"1290",-0.000950817478245573
"1291",-0.0120968968984951
"1292",-0.0114785922636165
"1293",-0.035315317490225
"1294",0.0393200492217266
"1295",-0.0107150254379189
"1296",-0.0159056768457638
"1297",-0.0238464841702929
"1298",-0.0477418887510727
"1299",-0.00642737803835122
"1300",0.0234753583099153
"1301",-0.0434633021856974
"1302",0.00121531439598642
"1303",-0.0100742451303066
"1304",0.0617186323188922
"1305",0.00244283073584722
"1306",0.0399210748684526
"1307",0.00770923500904281
"1308",-0.00352212056096545
"1309",0.0316342594529896
"1310",0.020643391776915
"1311",-0.013064127999234
"1312",-0.0199674289511843
"1313",0.0683663873577364
"1314",-0.0206263610965986
"1315",0.00958033224501749
"1316",0.0230526022398299
"1317",-0.0205247173858957
"1318",-0.0354393234278207
"1319",0.013044168377757
"1320",0.0164210431797431
"1321",0.028322225961306
"1322",0.00968472229446939
"1323",-0.00836727561668082
"1324",-0.0241436693176482
"1325",0.0117145570868476
"1326",0.0373470906207338
"1327",0.00253016585602685
"1328",-0.0202685172249352
"1329",0.0124709303888176
"1330",0.0154193094857327
"1331",0.00495705422653945
"1332",-0.043732209141657
"1333",0.021029384216146
"1334",-0.00771132022547827
"1335",0.00987344306578158
"1336",0.0166578340203316
"1337",-0.0101175874990462
"1338",-0.00274429763984931
"1339",0.0213798537271641
"1340",-0.000950519220744608
"1341",0.00538188032580784
"1342",0.0333072435877258
"1343",-0.00379892947729389
"1344",0.0172546183294193
"1345",-0.0132903389857607
"1346",0.0237839023791137
"1347",-0.0217471902027539
"1348",-0.000979334983476297
"1349",-0.0272631985366126
"1350",0.010298431992772
"1351",-0.0114756769040675
"1352",0.0299365949965334
"1353",-0.00173834601987244
"1354",-0.00514467268804702
"1355",-0.0168995580303363
"1356",-0.00149833250816996
"1357",0.0259622076001571
"1358",-0.0191534247743681
"1359",0.0153012551665525
"1360",0.0134834458878509
"1361",0.0254899438614235
"1362",0.00198133697474781
"1363",-0.0138344657507098
"1364",0.0114182201421662
"1365",-0.0025178574888167
"1366",-0.00101106545444583
"1367",0.00349705976117311
"1368",-0.003486401379968
"1369",0.00609329724954234
"1370",0.0013960208482198
"1371",-0.0240555912535969
"1372",-0.0128019010278859
"1373",-0.00138252346678243
"1374",0.00837581500488183
"1375",0.00310935822324291
"1376",-0.0310783643308239
"1377",0.00230406849951778
"1378",0.00650324882432666
"1379",0.0212175839982487
"1380",-0.00147892034860331
"1381",0.0090242968412619
"1382",-0.0085673516331665
"1383",0.0043524446236517
"1384",-0.029577684825958
"1385",0.00256246210425705
"1386",-0.0198797853628848
"1387",-0.001669931167935
"1388",0.00354094606231748
"1389",-0.00402993807768404
"1390",0.0246279487772273
"1391",0.00530198323609963
"1392",0.0291994348751009
"1393",0.00860463469170546
"1394",-0.000382735133209323
"1395",0.0113667024627311
"1396",0.0036207145224277
"1397",-0.00053441937624997
"1398",0.023022599224313
"1399",0.00303754344347721
"1400",0.00297738912597008
"1401",-0.00260984710734954
"1402",-0.00457340602693411
"1403",0.011825384188157
"1404",0.000739509083783555
"1405",0.0152256078272812
"1406",0.0030075704221065
"1407",-0.00291784461716649
"1408",-0.00564053265417888
"1409",0.013349700532252
"1410",-0.00335055672488027
"1411",-0.0127409356094297
"1412",0.011459230792872
"1413",0.0068564507961441
"1414",-0.00856794997727921
"1415",-0.0245599608491733
"1416",0.0100945333938855
"1417",0.00683748344701944
"1418",0.0108892279841132
"1419",0.0184514797254206
"1420",-0.000545945918983783
"1421",0.00236666381836755
"1422",0.000116719955652978
"1423",0.00277790027159129
"1424",-0.00199030773237718
"1425",-0.00810919854038218
"1426",-0.0223722263168064
"1427",-0.00330188434575101
"1428",0.00849858245094184
"1429",0.0130322437081613
"1430",0.00880604582983955
"1431",0.00775225902544271
"1432",0.0103682927766581
"1433",-0.00135133898859117
"1434",0.00631910740710653
"1435",0.00313043649064455
"1436",0.0152073080624423
"1437",-0.00306432900557148
"1438",0.00263386759410779
"1439",-0.00341311420788872
"1440",0.00655334858826807
"1441",-0.0101195584531233
"1442",-0.00955654819177419
"1443",-0.00610936082781834
"1444",0.0176528535495671
"1445",-0.00223206564289642
"1446",-0.00333385213521244
"1447",-0.026097211493281
"1448",-0.00451570530936351
"1449",0.0147654539603248
"1450",0.0136124155690534
"1451",0.00270793656052662
"1452",0.00744214587669355
"1453",0.00562481054357264
"1454",0.00437677756856642
"1455",-0.00279150463081356
"1456",0.0173937430582586
"1457",0.00414885031639322
"1458",-0.0081310234683286
"1459",0.00936136673951397
"1460",-0.00625864918702433
"1461",-0.00889323391718201
"1462",0.0105873743585081
"1463",-0.0122533153528998
"1464",-0.0117865144464386
"1465",-0.00332330711667538
"1466",-0.0197343861452413
"1467",0.0222701243339678
"1468",-0.0284660280152508
"1469",0.00643565319102102
"1470",0.00242306431330614
"1471",0.00104207724150518
"1472",0.019052887220614
"1473",0.00250012431957651
"1474",0.0219950849152743
"1475",-6.39921413848376e-05
"1476",0.00501935779569098
"1477",-0.010312359059078
"1478",0.00572288725642773
"1479",0.0143639765684982
"1480",0.000918983911623726
"1481",-0.000468350784267781
"1482",-0.0135168057116663
"1483",-0.0032201022062017
"1484",0.0135239139343351
"1485",-0.000533449520903749
"1486",0.00449400688023603
"1487",-0.0173836999679342
"1488",0.00378581843006504
"1489",0.0120029025884026
"1490",0.000342639998839418
"1491",-0.00843759749203407
"1492",0.00549431225429244
"1493",-0.00247143292680308
"1494",-0.0103044920695162
"1495",0.00366564539597785
"1496",0.00582272001958375
"1497",0.00367632802891249
"1498",0.00693529620721668
"1499",-0.00556240883701611
"1500",0.00112759409490769
"1501",-0.011880913538032
"1502",0.00581295204088097
"1503",0.0104489771202262
"1504",0.00355721349939472
"1505",0.00229602068683697
"1506",0.0052424074717247
"1507",0.00115341528184108
"1508",-0.00140203408860912
"1509",0.000195410477235409
"1510",-0.0101004358639624
"1511",0.0159160821671264
"1512",0.00311083196675972
"1513",0.000545371887823413
"1514",0.00399321835465424
"1515",0.00287758307509621
"1516",0.00174523162858463
"1517",-0.00942544643894456
"1518",0.00829145633336042
"1519",0.00242348642141418
"1520",-0.0108821263012086
"1521",0.0124221512077371
"1522",-0.0106543866018613
"1523",-0.0191266572729878
"1524",-0.022389779630109
"1525",0.00458755905379601
"1526",-0.00421205784778559
"1527",0.00486828286861181
"1528",-0.0118881255342793
"1529",-0.00987779904998258
"1530",0.0141653055463697
"1531",0.0128895204452028
"1532",-0.00548935038253854
"1533",-0.0316358560498069
"1534",0.0028929303608266
"1535",-0.00890280310037419
"1536",0.0129558417735864
"1537",-0.00223506942800742
"1538",0.00963388233510129
"1539",-0.00274836611994113
"1540",0.0178406535362614
"1541",0.00422900459671037
"1542",0.00656315773379546
"1543",0.00218423486359101
"1544",-0.00104640512492032
"1545",-0.0121766449451987
"1546",0.00967351969718988
"1547",-0.00208320855286515
"1548",0.00140439255685794
"1549",0.0101072574236037
"1550",0.00232773100288627
"1551",0.000429109521400399
"1552",0.00372915607957138
"1553",0.013910282801604
"1554",-0.000175611432176536
"1555",0.0017112720239721
"1556",0.00451435490421295
"1557",0.00403337431350597
"1558",-0.000217369570092697
"1559",0.000452092623435898
"1560",0.00774901498315996
"1561",0.00580479533256364
"1562",-0.000325899126689094
"1563",-0.00509942645161271
"1564",0.00508235909918007
"1565",0.00714537778480017
"1566",-0.00550844788728831
"1567",-0.00170562108332868
"1568",0.000737450615988413
"1569",0.00566714631279806
"1570",4.26584629303888e-05
"1571",-0.00327824231803275
"1572",0.0073864540055243
"1573",0.00789672944308788
"1574",0.00168287887534903
"1575",-0.00589404296726202
"1576",0.00336866143085493
"1577",0.00666166829683167
"1578",0.00176505085714011
"1579",0.000685166039836841
"1580",0.0110883630999086
"1581",0.00084218399117682
"1582",-0.0162579824185471
"1583",0.0045111407395298
"1584",0.00802604573707138
"1585",-0.00101951643570197
"1586",0.0022613206430902
"1587",0.00709826768321825
"1588",-0.00430570435509311
"1589",-0.0236596401787016
"1590",0.0064419583781809
"1591",0.0128601802812896
"1592",-0.0167878101398663
"1593",0.0130352574532621
"1594",-0.0241271999574182
"1595",-0.0066083418007801
"1596",-0.0328884406439637
"1597",-0.0154266461809075
"1598",0.0430347041456154
"1599",-0.00340307591846623
"1600",0.0136459924018245
"1601",-0.0122194998892251
"1602",-0.0189789813879498
"1603",0.00110875362100844
"1604",-0.0142976317849977
"1605",-0.00514346886001559
"1606",-0.0397557958377663
"1607",0.0149126325857043
"1608",-0.0129920463236877
"1609",0.000353874764652561
"1610",-0.00567707869365167
"1611",0.0323473117686771
"1612",-0.0124518923454058
"1613",-0.0173143533245988
"1614",0.0255144281083427
"1615",0.00404319198344244
"1616",-0.0350174420898311
"1617",-0.0136244661657156
"1618",0.010916267643519
"1619",-0.00595939674188801
"1620",0.0290798456661769
"1621",0.00437011574261751
"1622",-0.00180629393175672
"1623",0.0232224505985004
"1624",-0.000556089354095427
"1625",0.0012821858123894
"1626",0.00131626413845491
"1627",-0.00386429794339889
"1628",-0.0162012250869894
"1629",-0.00298993926106872
"1630",-0.0169462832049513
"1631",0.00285528193154541
"1632",-0.00203600961065444
"1633",-0.0315082303422089
"1634",-0.0101644539733353
"1635",-0.00324571330924411
"1636",-0.00467327175430151
"1637",0.00534472588745773
"1638",0.0308500230082638
"1639",0.00936865495165787
"1640",0.00717806376662946
"1641",0.000732633605952817
"1642",0.0152618227355731
"1643",-0.00015514366479342
"1644",0.00119538855641361
"1645",-0.0292429097007501
"1646",0.0059640695879086
"1647",0.0113518741689928
"1648",-0.0129026995822862
"1649",0.0222636878224256
"1650",0.00818642018434479
"1651",0.0111379087167298
"1652",-0.00104990830751979
"1653",-0.00694603263828012
"1654",-0.00416729222051664
"1655",6.34971961989902e-05
"1656",0.0217835287811668
"1657",-0.00480789464133039
"1658",0.00603287806002803
"1659",-0.00126932984321474
"1660",-0.0037109155663973
"1661",0.00546808710740553
"1662",-0.00598528160392761
"1663",-0.0285834059979616
"1664",-0.0053932664000714
"1665",-0.00403169071218904
"1666",0.000120451288711514
"1667",0.0121184896013476
"1668",0.00148168048593926
"1669",-0.0170804358568971
"1670",-0.00366975392291934
"1671",-0.0040484907945532
"1672",-0.0146187683619913
"1673",0.00328394469163812
"1674",-0.00771446658089242
"1675",0.016450710403283
"1676",-0.0148286111130857
"1677",0.000390718088492601
"1678",0.0290777363867502
"1679",0.00903985298673457
"1680",0.013132393793161
"1681",-0.0115374914127683
"1682",0.00641805949090317
"1683",0.00482065205899672
"1684",0.00485154504069032
"1685",0.0110691266031444
"1686",-0.000713373929606734
"1687",0.00353488380226877
"1688",-0.00036441005584664
"1689",0.000826514114932464
"1690",0.0150952878895575
"1691",-0.00256731312071386
"1692",-0.00483717279445164
"1693",-0.00836624017784138
"1694",0.0209729155478082
"1695",-0.00568355318193358
"1696",0.00483866073584859
"1697",-0.00259111288314472
"1698",-0.00308848670645526
"1699",0.00440671435989458
"1700",-0.00806738651972172
"1701",0.0206467225071641
"1702",-0.000672230459595621
"1703",-0.00164787558179349
"1704",0.00610361317128407
"1705",0.000145826273187111
"1706",0.00381148366414966
"1707",0.00709578556155926
"1708",-0.00364803218440302
"1709",0.00202543287327513
"1710",0.00721763469070623
"1711",-0.0160046440290548
"1712",0.0104690826136784
"1713",0.00177233695279918
"1714",0.00238640878429064
"1715",0.00214467014688162
"1716",1.68851422180222e-05
"1717",-0.00269420963921656
"1718",0.00112421723675649
"1719",-0.000439383813568333
"1720",0.000946085717253017
"1721",0.00772933606469374
"1722",0.00367130644368575
"1723",0.0190993044096645
"1724",0.00391507905361136
"1725",-0.00212320982286066
"1726",-0.00808489454066106
"1727",0.00436653357972526
"1728",-0.00425114989085714
"1729",-0.0118787662447534
"1730",-0.00121817730945508
"1731",-0.0163381574146881
"1732",0.00021214037598773
"1733",0.0152405835436477
"1734",0.0025371519119105
"1735",-0.0015766088850613
"1736",-0.01438703159055
"1737",0.0148127155186172
"1738",-0.00749659142423389
"1739",-0.00137981026523708
"1740",-0.00608871561016386
"1741",0.0213866222631298
"1742",0.0127371001606208
"1743",0.0025998540163515
"1744",-0.00129908210330036
"1745",0.000514947584458007
"1746",0.00369492575261482
"1747",0.00383538356700926
"1748",0.00598370374436029
"1749",4.83191504584528e-05
"1750",0.000910541684680049
"1751",-0.0051356170153354
"1752",0.00616604570427394
"1753",0.00083645445989307
"1754",0.00254511146054295
"1755",0.0060119938497866
"1756",0.00337385762554262
"1757",-0.00164568177760465
"1758",0.00061250962481097
"1759",0.000771026595142012
"1760",0.00100863651066486
"1761",-0.00150935769641743
"1762",-0.000190807652683978
"1763",0.0112512941477614
"1764",-0.00131392465263505
"1765",0.0049946760743085
"1766",-0.00212521437063723
"1767",-0.0018464857690819
"1768",-0.00137727518081989
"1769",0.0037182062584072
"1770",0.00896725379885082
"1771",-0.00171221124045936
"1772",0.00735741034730148
"1773",0.00137546426618325
"1774",-0.0101671657933856
"1775",-0.0012957984038339
"1776",0.00241063760426044
"1777",0.00581931523459544
"1778",0.000263427773618527
"1779",0.00421202414848
"1780",0.00224179106079982
"1781",-0.0180138054241828
"1782",0.00763334993288115
"1783",0.0165557918378344
"1784",-0.00272623025936293
"1785",0.00235143229012668
"1786",0.00288011106275256
"1787",0.00622078234595265
"1788",0.0041760203758397
"1789",-0.0027896530778007
"1790",0.000749212207498601
"1791",0.00549226150188646
"1792",0.00238208464406883
"1793",-0.00324015469157897
"1794",0.00623793869885081
"1795",0.00307097088038049
"1796",0.00192287272202449
"1797",-0.0207422049204545
"1798",-0.00613071501050863
"1799",-0.000994871961242904
"1800",0.0104952481653247
"1801",0.00554567995123304
"1802",-0.0158648617910586
"1803",0.00161389788952018
"1804",0.0170724345792386
"1805",-0.00740538978936872
"1806",-0.0083762152562698
"1807",0.00888316153017617
"1808",-0.00136263139297081
"1809",-0.0190512804763307
"1810",0.00705556452456962
"1811",-0.00606769695677377
"1812",-0.0112635443948455
"1813",-0.0196874819493723
"1814",0.0133092662318743
"1815",0.00430093958254581
"1816",0.0148746679301823
"1817",-0.00355688534103817
"1818",0.00290974225850292
"1819",0.00929739343547538
"1820",0.00315615100218894
"1821",-0.0027516184993914
"1822",0.00703523960730163
"1823",0.00666246262623518
"1824",-0.00183117710497525
"1825",0.00495071294445607
"1826",0.000345150180851755
"1827",-0.000180071457530261
"1828",0.00218129675815303
"1829",-0.00152116269922529
"1830",-0.0040124830009742
"1831",-0.00279728829140217
"1832",-0.00780709544572458
"1833",0.000190217490310104
"1834",8.36730908616908e-05
"1835",0.00391772882556801
"1836",-0.011078997728578
"1837",0.00571481021809447
"1838",0.0134244351323473
"1839",0.0052629084996557
"1840",-0.00159393955009581
"1841",0.00893950779019299
"1842",0.00623039779982882
"1843",0.00354911847143455
"1844",0.00229801974202078
"1845",-0.00175424910904546
"1846",-0.00338502637105266
"1847",-0.00687891425283236
"1848",-0.00911121718069453
"1849",0.00381264299587672
"1850",0.00453387010193141
"1851",0.00804161600966336
"1852",-0.0111736896878856
"1853",0.00488349367216749
"1854",-0.00810004704542527
"1855",-0.00622371863809574
"1856",-0.000368628523330036
"1857",0.00876527198370313
"1858",0.00217557258916749
"1859",-0.00771797461261402
"1860",-0.0119972648409887
"1861",-0.000827722645331467
"1862",0.00317811315666957
"1863",0.00394532276769923
"1864",0.00407261531876592
"1865",0.0105370148563679
"1866",-0.0230482257006404
"1867",-0.00122558611404752
"1868",-0.00978149266519151
"1869",-0.0108185160137223
"1870",-0.000956865042667684
"1871",-0.0041956644216077
"1872",0.00735040932899167
"1873",-0.0140784828818463
"1874",0.000668532559501227
"1875",0.0125329134851073
"1876",-0.017585569507258
"1877",0.00175279797568275
"1878",0.00304039029179979
"1879",0.00538068909015873
"1880",0.0133341790614636
"1881",-0.00648945984440773
"1882",-0.00283199285819394
"1883",-0.0117950771768584
"1884",0.00914253665573084
"1885",0.0128612927359968
"1886",0.00824863353491317
"1887",0.0100683715951627
"1888",0.0143068691060824
"1889",-0.0013370725450782
"1890",0.00100105781960528
"1891",0.0103995828920926
"1892",-0.00698545810693612
"1893",-0.0182561669365739
"1894",-0.00444336982983722
"1895",0.00310102710912212
"1896",-0.00673878236933476
"1897",0.00553905554028309
"1898",-0.0081631175393684
"1899",0.0161771496468436
"1900",-0.000671058407399807
"1901",0.0134552627862652
"1902",0.000907439513112766
"1903",-0.00565899522324395
"1904",-0.00411342006232854
"1905",-0.0205177248072915
"1906",-0.00323920715550559
"1907",-0.00647142728717314
"1908",-0.00414086086623074
"1909",-0.0258889091906239
"1910",0.00500314595271752
"1911",-0.0490016550437416
"1912",-0.00057508298927246
"1913",-0.0689583693926251
"1914",0.046317441063388
"1915",-0.0451567970274744
"1916",0.0452505943637716
"1917",0.00524787506727594
"1918",0.0215507279760337
"1919",-0.00978627517762017
"1920",0.000946938139812665
"1921",-0.0456185989323634
"1922",-0.015122756128208
"1923",0.000258007873224273
"1924",0.033710248386474
"1925",0.0130346513685468
"1926",-0.0156879347379615
"1927",0.0150084182749156
"1928",0.0278875050121643
"1929",0.00234427502376924
"1930",0.00490990871207055
"1931",-0.0119424607923037
"1932",-0.0256070172917528
"1933",-0.00746407645760971
"1934",0.0282438249591472
"1935",-0.0106688903873025
"1936",-0.0270685625109622
"1937",0.00694156818202293
"1938",0.0090787261803543
"1939",0.0133897605182304
"1940",0.0170410467181051
"1941",0.00569047556193546
"1942",-0.00985094868808036
"1943",-0.00166238645272414
"1944",-0.0298309950871474
"1945",-0.0324024567592298
"1946",0.00606358882946975
"1947",0.0230680212969695
"1948",0.0106316653572947
"1949",-0.0209081958526955
"1950",0.00808148643535866
"1951",-0.0252912744788657
"1952",-0.0288636029037849
"1953",0.0222393061311547
"1954",0.0177079189455108
"1955",0.0181381684664805
"1956",-0.00819681118762265
"1957",0.0335556439192884
"1958",0.000543855637252653
"1959",0.00974704693763806
"1960",-0.00297810239513613
"1961",0.0172309488024781
"1962",-0.0195599375994496
"1963",0.0202130493803112
"1964",-0.0127298187870266
"1965",0.0045438398210844
"1966",0.0186340674924346
"1967",0.0127908066803718
"1968",-0.0202483461993821
"1969",0.0104814305440872
"1970",0.0337165911681343
"1971",0.000389153528541357
"1972",-0.0250486166129776
"1973",-0.0283400596215946
"1974",0.0159763633043972
"1975",0.0186076072009304
"1976",-0.00629981953718956
"1977",0.0062760082111666
"1978",0.0116673103217252
"1979",-0.0373853470989881
"1980",0.00858720109948174
"1981",0.0192932230045136
"1982",-0.00959603668755477
"1983",0.00480559827730043
"1984",-0.016755798341955
"1985",-0.0169426719877064
"1986",-0.000394756490472428
"1987",-0.0188245711049488
"1988",-0.00414943885700579
"1989",-0.0223429704585963
"1990",-0.00268911930025052
"1991",0.0288210790386099
"1992",0.00221120696939699
"1993",0.0424034383362276
"1994",-0.00191046957785265
"1995",-0.000241015373327281
"1996",0.0102344632992658
"1997",0.00110513790652629
"1998",0.00201632078265752
"1999",-0.0213684989509299
"2000",0.0167424129070854
"2001",-0.015026386904779
"2002",-0.00872395302030521
"2003",-0.0114132514971376
"2004",0.00323785285808169
"2005",0.00321098910190045
"2006",-0.0118021984585577
"2007",0.0293892959309441
"2008",0.00194760816485434
"2009",0.00823157716982983
"2010",0.00899448078310552
"2011",7.91048190391861e-05
"2012",-0.0125565062565024
"2013",0.0106501724632806
"2014",-0.00430057074006463
"2015",0.0153554836701779
"2016",0.000187906344437293
"2017",0.00293939266949387
"2018",-0.00254018500253913
"2019",0.00225904436260864
"2020",0.0088465236130604
"2021",0.000309549344632173
"2022",0.00233388273856919
"2023",-0.0049602044478694
"2024",0.00354665776817413
"2025",0.0110466891302223
"2026",0.00492650171724402
"2027",0.000669235793285627
"2028",0.00047123192204085
"2029",-0.0010263438252236
"2030",0.00864169471719602
"2031",-0.00577050828798906
"2032",-0.00159414754529095
"2033",-0.00252530908634537
"2034",-0.000457051128077936
"2035",0.00886023747426596
"2036",0.00109454783066712
"2037",0.0144997259481076
"2038",-0.000423964013531118
"2039",0.00202133752547015
"2040",0.00215788093332504
"2041",0.00147302512587866
"2042",-0.00691012264361618
"2043",0.00677702332649738
"2044",-0.000939965003925927
"2045",-0.00539774753621669
"2046",0.0109653658332769
"2047",0.0023461758829403
"2048",0.000719663757695737
"2049",-0.00334569741214553
"2050",0.00426290318060624
"2051",0.00167084117550843
"2052",0.00135364255187921
"2053",0.00335071349231478
"2054",-0.00474824275695338
"2055",0.00613915654453294
"2056",-0.00325103502785812
"2057",-0.00387720050282114
"2058",-0.0154895061275441
"2059",0.00687692172299413
"2060",0.00977004917472224
"2061",0.00362467302073152
"2062",0.000160447786788121
"2063",0.0179691330904342
"2064",-0.00119697808859614
"2065",0.00594946570156022
"2066",0.00111877247670047
"2067",0.00396597151407116
"2068",-0.00300502873439037
"2069",-0.00187294990377423
"2070",-0.00723263422689784
"2071",0.00310403600755616
"2072",0.0137902999640883
"2073",-0.00282074975424632
"2074",-0.00495375868328902
"2075",-0.00160922394338739
"2076",0.00369161362162136
"2077",0.0074766261209824
"2078",-0.00399661182014125
"2079",-0.010254926852538
"2080",-0.000629240152421399
"2081",-0.0114234379995426
"2082",-0.0172290252771858
"2083",0.00742128980012376
"2084",0.0136853152359757
"2085",-0.0125534671250561
"2086",-0.000503727240173453
"2087",0.0153679791579546
"2088",-0.00406353376174602
"2089",-0.00595207547720233
"2090",0.00116858262133733
"2091",-0.00844311310288743
"2092",0.0036730196416289
"2093",0.0135523428987414
"2094",0.0066579521335078
"2095",0.00241141392902309
"2096",-0.00389106227536961
"2097",0.00564243571968413
"2098",-0.00249980557665876
"2099",-0.00768835110350684
"2100",-0.01627899572159
"2101",0.000350519582897646
"2102",-0.00428785313496931
"2103",-0.00672482753178195
"2104",0.00251424740638525
"2105",-0.00339309133428174
"2106",-0.0111750731023385
"2107",-0.00576240827650248
"2108",-0.00441354392894792
"2109",-0.0151657974056045
"2110",-0.00741520182675486
"2111",0.0159086843958393
"2112",0.000486218795141868
"2113",0.00169227051454876
"2114",0.00137908015858809
"2115",-0.00216798070276072
"2116",0.0110180552788285
"2117",-0.0144386293047973
"2118",-0.00227926106004326
"2119",-0.0249512954143615
"2120",0.000109548194987799
"2121",0.00571051459435903
"2122",0.0227877760480483
"2123",-0.000106470160167374
"2124",0.00808142079998961
"2125",-0.0127004238154011
"2126",0.0115833899012398
"2127",-0.00704803007110417
"2128",0.0107565926498698
"2129",0.0102847456521468
"2130",0.00144370395893536
"2131",0.00976783441761275
"2132",-0.00168778051277172
"2133",-0.0225132081833759
"2134",0.00714898923450435
"2135",-0.016083502390603
"2136",0.00476136816102021
"2137",0.00894478141961743
"2138",-0.00211202834576675
"2139",0.0246147937349202
"2140",0.00245629215870684
"2141",0.00621277156842425
"2142",-0.0046980415663212
"2143",-0.00947741865558198
"2144",-0.00164017617051813
"2145",-0.00815912178959069
"2146",-1.49236889905786e-05
"2147",-0.00499957435245908
"2148",0.0163627592475733
"2149",-0.00231699589162055
"2150",0.00738235580991176
"2151",0.00665827533008501
"2152",0.00271341524851138
"2153",-0.010112620534169
"2154",-0.00894897900370725
"2155",-0.00908205019242412
"2156",-0.000313910722117955
